,1,2,3,5,6,7,action,reward
17193,0.6403968,0.59851164,0.904982,0.59991485,0.7527271,1.0,0,2.9581148624420166
17194,0.6404802,0.59851164,0.904982,0.6000474,0.7531254,1.0,0,2.958031415939331
17195,0.64050764,0.59851164,0.904982,0.6002432,0.75358677,1.0,0,2.9580039978027344
17196,0.64054,0.59851164,0.904982,0.6004208,0.75406146,1.0,0,2.9579716324806213
17197,0.64060014,0.59851164,0.904982,0.60043925,0.754496,1.0,0,2.957911491394043
17198,0.6406868,0.59851164,0.904982,0.6003993,0.7548831,1.0,0,2.9578248262405396
17199,0.64076155,0.59851164,0.904982,0.60023224,0.7553116,1.0,0,2.957750082015991
17200,0.5335653,0.47919542,0.7378295,0.7657148,0.6206535,0.014603697,4,0.9456301331520081
17201,0.53426236,0.47919542,0.7347045,0.76593065,0.6206344,0.014545763,4,0.9449330568313599
17202,0.53525686,0.47919542,0.7847045,0.76622,0.6207444,0.014485643,7,0.9439385533332825
17203,0.5343635,0.47919542,0.7722045,0.7666108,0.620908,0.014451724,6,0.944831907749176
17204,0.5330418,0.47919542,0.75970453,0.76699746,0.6211456,0.014419574,6,0.9461536407470703
17205,0.5323117,0.47919542,0.74720454,0.76736134,0.62139463,0.014240407,6,0.9468837380409241
17206,0.5326643,0.47919542,0.7347045,0.76776123,0.62171125,0.014089366,6,0.9465311169624329
17207,0.5340918,0.47919542,0.7222045,0.7682122,0.6221374,0.013821303,6,0.945103645324707
17208,0.5361463,0.47919542,0.7722045,0.7685688,0.62261975,0.013426308,7,0.9430491328239441
17209,0.5362181,0.47919542,0.75970453,0.76883525,0.6231592,0.012902151,6,0.9429773092269897
17210,0.5357985,0.47919542,0.74720454,0.76907545,0.6238064,0.012335102,6,0.9433969259262085
17211,0.53576833,0.47919542,0.7347045,0.7693278,0.6246073,0.011821131,6,0.9434270858764648
17212,0.53675884,0.47919542,0.7222045,0.7694186,0.62538785,0.011416475,6,0.9424365758895874
17213,0.53883785,0.47919542,0.7722045,0.76934046,0.6261477,0.011178801,7,0.9403575658798218
17214,0.5389727,0.47919542,0.75970453,0.7692008,0.626933,0.011027652,6,0.9402227401733398
17215,0.53855246,0.47919542,0.74720454,0.76906896,0.6277036,0.010769415,6,0.9406429529190063
17216,0.5386088,0.47919542,0.7347045,0.7689256,0.6285033,0.010533067,6,0.9405866265296936
17217,0.5395878,0.47919542,0.7222045,0.76874715,0.6293146,0.010318952,6,0.9396076202392578
17218,0.54170364,0.47919542,0.7722045,0.768492,0.63027656,0.010176584,7,0.937491774559021
17219,0.54178894,0.47919542,0.82220453,0.76822966,0.6313481,0.0103157405,7,0.9374064803123474
17220,0.53878564,0.47919542,0.80970454,0.76803535,0.6324295,0.010550245,6,0.940409779548645
17221,0.5350762,0.47919542,0.7972045,0.76798546,0.63350403,0.010673172,6,0.9441192150115967
17222,0.53216255,0.47919542,0.7847045,0.76800483,0.63454795,0.010931332,6,0.9470328688621521
17223,0.53062195,0.47919542,0.7722045,0.76809675,0.6355151,0.011210994,6,0.9485734701156616
17224,0.5302925,0.47919542,0.75970453,0.7681699,0.63650465,0.011555679,6,0.9489029049873352
17225,0.53068036,0.47919542,0.74720454,0.7682299,0.6374694,0.011918281,6,0.9485150575637817
17226,0.5315495,0.47919542,0.7347045,0.7682688,0.63842106,0.012233142,6,0.947645902633667
17227,0.5330843,0.47919542,0.7222045,0.76822203,0.63936526,0.01262542,6,0.9461111426353455
17228,0.53531784,0.47919542,0.7722045,0.76822627,0.64023507,0.013104761,7,0.9438775777816772
17229,0.5356437,0.47919542,0.82220453,0.7682005,0.6411132,0.013636059,7,0.9435517191886902
17230,0.53297126,0.47919542,0.80970454,0.7681916,0.6419285,0.014109671,6,0.9462241530418396
17231,0.52934074,0.47919542,0.7972045,0.7681082,0.6427407,0.014520967,6,0.9498546719551086
17232,0.5265339,0.47919542,0.7847045,0.76794946,0.64359736,0.014949562,6,2.9526615142822266
17233,0.5252891,0.47919542,0.7815795,0.7679203,0.64451855,0.0154153425,4,2.953906297683716
17234,0.5246787,0.47919542,0.7690795,0.7679151,0.64548635,0.015901508,6,2.9545167088508606
17235,0.52458686,0.47919542,0.7565795,0.7678503,0.64647466,0.016361248,6,2.9546085596084595
17236,0.5252349,0.47919542,0.74407953,0.76788443,0.6473702,0.01689528,6,2.9539605379104614
17237,0.5265285,0.47919542,0.73157954,0.76798666,0.6481496,0.017553939,6,2.952666938304901
17238,0.5284097,0.47919542,0.7815795,0.76820564,0.64889956,0.018131819,7,2.9507856965065002
17239,0.5285714,0.47919542,0.8315795,0.76842713,0.6496479,0.018385302,7,2.9506239891052246
17240,0.5253903,0.47919542,0.8190795,0.76877236,0.65049607,0.01850261,6,2.953805088996887
17241,0.5214604,0.47919542,0.8159545,0.76914865,0.6512129,0.018568901,4,2.957735002040863
17242,0.51793075,0.47919542,0.8128295,0.76956725,0.6518839,0.01854415,4,2.961264669895172
17243,0.5152008,0.47919542,0.80970454,0.7700321,0.65246516,0.018547956,4,2.96399462223053
17244,0.5129703,0.47919542,0.80657953,0.77035964,0.6530484,0.01860007,4,2.9662250876426697
17245,0.51098454,0.47919542,0.8034545,0.7706964,0.6536133,0.018519724,4,2.9682108759880066
17246,0.50911,0.47919542,0.8003295,0.7711268,0.6542312,0.0184217,4,2.9700854420661926
17247,0.5074918,0.47919542,0.7972045,0.7715766,0.6548342,0.018133001,4,2.971703588962555
17248,0.5060721,0.47919542,0.79407954,0.77207816,0.6554148,0.017804977,4,2.97312331199646
17249,0.5047823,0.47919542,0.79095453,0.7724864,0.655963,0.017519329,4,2.9744130969047546
17250,0.50363976,0.47919542,0.7878295,0.772836,0.6565603,0.017215004,4,3.975555658340454
17251,0.5027344,0.47919542,0.7847045,0.7731133,0.6572199,0.017103957,4,3.9764609932899475
17252,0.5020319,0.47919542,0.7815795,0.77337825,0.6577836,0.017141372,4,3.9771634936332703
17253,0.50145274,0.47919542,0.77845454,0.773623,0.65831524,0.017137729,4,3.9777426719665527
17254,0.5010986,0.47919542,0.77532953,0.77377474,0.6588309,0.017057668,4,3.978096842765808
17255,0.5009072,0.47919542,0.7722045,0.773737,0.6594461,0.016960708,4,3.978288233280182
17256,0.5008746,0.47919542,0.7690795,0.7736336,0.660092,0.016845647,4,3.978320837020874
17257,0.5009047,0.47919542,0.7659545,0.7734665,0.660611,0.016698373,4,3.9782907366752625
17258,0.50122863,0.47919542,0.76282954,0.7734008,0.6611047,0.016563866,4,3.977966785430908
17259,0.5017202,0.47919542,0.75970453,0.7734483,0.66158193,0.016360007,4,3.9774752259254456
17260,0.50225407,0.47919542,0.7565795,0.7733473,0.66208595,0.016068311,4,3.9769413471221924
17261,0.50306654,0.47919542,0.7534545,0.77321583,0.662579,0.015746856,4,3.976128876209259
17262,0.50402224,0.47919542,0.7503295,0.77312446,0.6631605,0.015356633,4,3.9751731753349304
17263,0.5051375,0.47919542,0.74720454,0.7729676,0.66377,0.014664618,4,2.974057912826538
17264,0.50647515,0.47919542,0.74407953,0.7729029,0.6643755,0.013895147,4,2.9727202653884888
17265,0.5078462,0.47919542,0.7409545,0.7728573,0.66504896,0.013287929,4,2.9713492393493652
17266,0.5093154,0.47919542,0.7378295,0.7727356,0.66574734,0.012631243,4,2.9698800444602966
17267,0.511052,0.47919542,0.7347045,0.772631,0.66640943,0.011974462,4,2.968143403530121
17268,0.51291335,0.47919542,0.73157954,0.77261984,0.66705763,0.011247375,4,2.966282069683075
17269,0.51493984,0.47919542,0.72845453,0.772624,0.6678285,0.010453401,4,2.9642555713653564
17270,0.51712036,0.47919542,0.7253295,0.77259755,0.66858995,0.009487325,4,2.9620750546455383
17271,0.5194382,0.47919542,0.77532953,0.7725702,0.6693065,0.008375185,7,2.9597572088241577
17272,0.5197765,0.47919542,0.7722045,0.7724736,0.67006475,0.0072065764,4,2.9594188928604126
17273,0.5192697,0.47919542,0.7690795,0.77231,0.6708309,0.005946345,4,2.9599257111549377
17274,0.51879025,0.47919542,0.7659545,0.77204955,0.67155415,0.0046798773,4,2.960405170917511
17275,0.51870054,0.47919542,0.76282954,0.77171576,0.67222154,0.0035109224,4,2.960494875907898
17276,0.5192264,0.47919542,0.75970453,0.77134424,0.6729108,0.0026491748,4,2.9599690437316895
17277,0.5198,0.47919542,0.7565795,0.7709522,0.6736644,0.0019310181,4,2.959395408630371
17278,0.5205203,0.47919542,0.7534545,0.7705685,0.6745124,0.0013904213,4,2.9586750864982605
17279,0.5214318,0.47919542,0.7503295,0.770092,0.67526877,0.00078093755,4,2.9577636122703552
17280,0.5224726,0.47919542,0.8003295,0.7696015,0.67588043,1.46834855e-05,7,2.9567227959632874
17281,0.5216024,0.47919542,0.7972045,0.7692051,0.6763794,0.0,4,2.957593023777008
17282,0.5199039,0.47919542,0.79407954,0.76881665,0.6767693,0.0,4,2.9592915177345276
17283,0.51800644,0.47919542,0.79095453,0.76843864,0.6771519,0.0,4,2.9611889719963074
17284,0.5166602,0.47919542,0.7878295,0.7680169,0.67752737,0.0,4,2.9625352025032043
17285,0.5158875,0.47919542,0.7847045,0.7676201,0.6778674,0.0,4,2.9633079171180725
17286,0.5152354,0.47919542,0.7815795,0.76726425,0.67819566,0.0,4,2.9639599919319153
17287,0.51462394,0.47919542,0.77845454,0.76693183,0.678582,0.0,4,2.964571475982666
17288,0.5142065,0.47919542,0.77532953,0.7665441,0.6789251,0.0,4,2.964988887310028
17289,0.5139343,0.47919542,0.7722045,0.76613927,0.67925984,0.0,4,2.9652611017227173
17290,0.5138724,0.47919542,0.7690795,0.7659652,0.6795516,0.0,4,2.965323030948639
17291,0.5140175,0.47919542,0.7659545,0.76603246,0.6799192,0.0,4,2.965177893638611
17292,0.51430357,0.47919542,0.76282954,0.76600975,0.6802707,9.709119e-05,4,2.9648918509483337
17293,0.5147592,0.47919542,0.71282953,0.7660237,0.6806691,0.00034457148,8,2.9644362330436707
17294,0.5172612,0.47919542,0.7097045,0.7661356,0.6809995,0.00074454735,4,2.961934208869934
17295,0.52099603,0.47919542,0.75970453,0.76628417,0.68127453,0.001215077,7,2.958199381828308
17296,0.52280724,0.47919542,0.80970454,0.7664561,0.6816515,0.0016448343,7,2.9563881754875183
17297,0.52135384,0.47919542,0.80657953,0.76649207,0.6820963,0.002235378,4,2.9578415751457214
17298,0.51837647,0.47919542,0.8034545,0.7665264,0.6825981,0.0028415876,4,2.9608189463615417
17299,0.5157649,0.47919542,0.8034545,0.7665482,0.6830498,0.0032842048,0,2.9634305238723755
17300,0.51374286,0.47919542,0.8034545,0.7666856,0.68350035,0.0038195082,0,2.965452551841736
17301,0.5121279,0.47919542,0.8034545,0.7669002,0.6840109,0.004555157,0,2.967067539691925
17302,0.5105914,0.47919542,0.8034545,0.76708627,0.684557,0.005396795,0,2.968604028224945
17303,0.5090112,0.47919542,0.8034545,0.7671993,0.68513626,0.0061867284,0,2.9701842069625854
17304,0.50746816,0.47919542,0.8034545,0.7671739,0.6856709,0.006946438,0,2.9717272520065308
17305,0.50593394,0.47919542,0.8034545,0.7672601,0.68624026,0.007592293,0,2.9732614755630493
17306,0.5043668,0.47919542,0.8034545,0.7674776,0.6867927,0.008187916,0,2.974828600883484
17307,0.50282586,0.47919542,0.8034545,0.7678214,0.687299,0.0087879915,0,3.976369559764862
17308,0.501373,0.47919542,0.8034545,0.76822335,0.68782777,0.009499255,0,3.977822422981262
17309,0.49993467,0.47919542,0.8003295,0.76854557,0.6884469,0.010211643,4,3.979260742664337
17310,0.49857503,0.47919542,0.7972045,0.7688461,0.68912154,0.010815132,4,3.9806203842163086
17311,0.49737257,0.47919542,0.79407954,0.76912284,0.689711,0.011532557,4,3.9818228483200073
17312,0.49633214,0.47919542,0.79095453,0.7694404,0.69024765,0.012196686,4,3.982863277196884
17313,0.49552152,0.47919542,0.7878295,0.7698453,0.6906432,0.012856383,4,3.9836739003658295
17314,0.49501055,0.47919542,0.7847045,0.77012235,0.69089115,0.013422692,4,3.9841848611831665
17315,0.49471962,0.47919542,0.7815795,0.77032644,0.69126374,0.013746328,4,3.984475791454315
17316,0.49452427,0.47919542,0.77845454,0.7705653,0.6917605,0.013936621,4,3.9846711456775665
17317,0.49453324,0.47919542,0.77532953,0.77089703,0.69217443,0.01400834,4,3.984662175178528
17318,0.49475455,0.47919542,0.7722045,0.77129036,0.6926415,0.0141953835,4,3.984440863132477
17319,0.4950602,0.47919542,0.7690795,0.77177674,0.6931002,0.014426439,4,3.9841352105140686
17320,0.49556053,0.47919542,0.7659545,0.7723432,0.6935139,0.01459048,4,3.983634889125824
17321,0.49636,0.47919542,0.76282954,0.77304226,0.69382834,0.014707919,4,3.9828354120254517
17322,0.4972585,0.47919542,0.75970453,0.7737495,0.69404244,0.014981292,4,3.981936901807785
17323,0.49837014,0.47919542,0.7565795,0.77451223,0.6941572,0.015396951,4,3.980825275182724
17324,0.49962232,0.47919542,0.7534545,0.7752996,0.69422805,0.015902568,4,3.9795731008052826
17325,0.5011699,0.47919542,0.7503295,0.77608305,0.6942944,0.016435863,4,3.978025496006012
17326,0.50269896,0.47919542,0.7378295,0.77679795,0.6944198,0.016872082,6,3.976496458053589
17327,0.5048122,0.47919542,0.7253295,0.777427,0.69457054,0.017138276,6,2.974383234977722
17328,0.50774646,0.47919542,0.77532953,0.77804714,0.694695,0.017382817,7,2.9714489579200745
17329,0.5088569,0.47919542,0.82532954,0.77867854,0.6949267,0.017783463,7,2.970338523387909
17330,0.5068518,0.47919542,0.82220453,0.7794109,0.69529766,0.018434322,4,2.972343623638153
17331,0.50353384,0.47919542,0.8190795,0.780136,0.69575584,0.019124722,4,3.97566157579422
17332,0.5004307,0.47919542,0.8159545,0.7807652,0.69615036,0.019737497,4,3.9787647128105164
17333,0.49818915,0.47919542,0.8128295,0.78141236,0.69651353,0.020269563,4,3.9810062646865845
17334,0.49656543,0.47919542,0.80970454,0.7821442,0.6968845,0.020794228,4,3.9826299846172333
17335,0.49513096,0.47919542,0.80657953,0.78284127,0.69720906,0.02127823,4,3.98406445980072
17336,0.49387306,0.47919542,0.8034545,0.78351825,0.6974609,0.0216573,4,3.98532235622406
17337,0.49285764,0.47919542,0.8003295,0.78409654,0.6976954,0.02201948,4,3.9863377809524536
17338,0.4920239,0.47919542,0.7972045,0.78448236,0.6979554,0.022399083,4,3.9871715307235718
17339,0.49138868,0.47919542,0.79407954,0.7848799,0.69831324,0.022781607,4,4.987806737422943
17340,0.4909613,0.47919542,0.79095453,0.7852968,0.6987151,0.023209855,4,4.988234102725983
17341,0.49074337,0.47919542,0.7878295,0.78569335,0.69911945,0.023718646,4,4.988452047109604
17342,0.4906514,0.47919542,0.7847045,0.78614,0.69945896,0.02415738,4,4.988544017076492
17343,0.49070823,0.47919542,0.7815795,0.78659344,0.69980633,0.024437789,4,4.988487184047699
17344,0.4909196,0.47919542,0.77845454,0.787148,0.7000028,0.024562005,4,4.988275825977325
17345,0.4913377,0.47919542,0.77532953,0.78771883,0.7002846,0.024832668,4,4.9878577291965485
17346,0.49196246,0.47919542,0.7722045,0.7881684,0.7005949,0.025094312,4,3.987232953310013
17347,0.49285084,0.47919542,0.7690795,0.78855056,0.700866,0.02542379,4,3.986344575881958
17348,0.49382278,0.47919542,0.7659545,0.7889448,0.70119256,0.025748998,4,3.985372632741928
17349,0.49491623,0.47919542,0.76282954,0.7891607,0.70149857,0.026052909,4,3.9842791855335236
17350,0.4962113,0.47919542,0.75970453,0.78933334,0.70185053,0.026245456,4,3.9829841256141663
17351,0.4976508,0.47919542,0.7565795,0.78960824,0.70217896,0.026470056,4,3.981544613838196
17352,0.49926987,0.47919542,0.7534545,0.7900847,0.70244646,0.026740767,4,3.9799255430698395
17353,0.50102335,0.47919542,0.7503295,0.7905903,0.70254916,0.027054593,4,3.9781720638275146
17354,0.5029566,0.47919542,0.74720454,0.7911991,0.7026344,0.027293537,4,3.976238787174225
17355,0.5051763,0.47919542,0.7972045,0.791748,0.70279014,0.027479498,7,2.9740191102027893
17356,0.5053042,0.47919542,0.79407954,0.7922564,0.7029251,0.027644314,4,2.9738911986351013
17357,0.5046,0.47919542,0.79095453,0.79282784,0.7030331,0.027802665,4,2.9745954275131226
17358,0.5039098,0.47919542,0.79407954,0.79343134,0.70312774,0.028091472,3,3.975285589694977
17359,0.5033842,0.47919542,0.79095453,0.7939656,0.7031094,0.028351845,4,3.975811243057251
17360,0.5031929,0.47919542,0.7878295,0.79424906,0.70304346,0.028637381,4,3.976002514362335
17361,0.5031832,0.47919542,0.7847045,0.7945911,0.70295197,0.029010033,4,3.9760122299194336
17362,0.5033943,0.47919542,0.7815795,0.7950116,0.7028473,0.02951024,4,3.975801110267639
17363,0.50386465,0.47919542,0.77845454,0.79542035,0.7027394,0.030207535,4,3.9753307700157166
17364,0.5044787,0.47919542,0.77532953,0.79590684,0.7025295,0.030998578,4,2.9747167229652405
17365,0.5052079,0.47919542,0.7722045,0.7964695,0.70228463,0.031801824,4,2.9739875197410583
17366,0.50610363,0.47919542,0.7690795,0.7969797,0.70195854,0.03261609,4,2.973091781139374
17367,0.5071618,0.47919542,0.7659545,0.7973271,0.70162165,0.03331196,4,2.9720336198806763
17368,0.5084788,0.47919542,0.76282954,0.7976179,0.70140606,0.034025352,4,2.9707165956497192
17369,0.509975,0.47919542,0.75970453,0.79795724,0.70128167,0.034599096,4,2.9692203998565674
17370,0.5116922,0.47919542,0.7565795,0.79832405,0.7011942,0.03518092,4,2.9675031900405884
17371,0.5135602,0.47919542,0.7534545,0.7987465,0.701166,0.03547938,4,2.9656352400779724
17372,0.51550275,0.47919542,0.7409545,0.79911256,0.70116776,0.035679158,6,2.9636926651000977
17373,0.5180861,0.47919542,0.79095453,0.7995928,0.7011409,0.035817444,7,2.9611093401908875
17374,0.518677,0.47919542,0.84095454,0.8000067,0.70112187,0.03596141,7,2.9605184197425842
17375,0.5161767,0.47919542,0.83782953,0.8003701,0.7011625,0.036016725,4,2.9630187153816223
17376,0.5125614,0.47919542,0.8347045,0.8007377,0.7012244,0.035968363,4,2.9666340351104736
17377,0.50905645,0.47919542,0.8315795,0.8011011,0.7013284,0.03595775,4,2.970138967037201
17378,0.50643086,0.47919542,0.8284545,0.80146277,0.7015497,0.035912722,4,2.972764551639557
17379,0.50432086,0.47919542,0.82532954,0.80181223,0.7017581,0.035805225,4,2.9748745560646057
17380,0.5024286,0.47919542,0.82220453,0.80217516,0.70185256,0.03564492,4,3.97676682472229
17381,0.5007232,0.47919542,0.8190795,0.8024972,0.7018518,0.035633676,4,3.9784722328186035
17382,0.49912322,0.47919542,0.8159545,0.8026865,0.7018377,0.03575664,4,3.9800722002983093
17383,0.49781513,0.47919542,0.8128295,0.8028485,0.701913,0.03587214,4,3.98138028383255
17384,0.49663365,0.47919542,0.80970454,0.8030397,0.7019572,0.035869125,4,3.982561767101288
17385,0.4955803,0.47919542,0.80657953,0.8033139,0.7020731,0.035667,4,3.983615130186081
17386,0.49474755,0.47919542,0.8034545,0.80363345,0.7022181,0.03530148,4,3.984447866678238
17387,0.49406868,0.47919542,0.8003295,0.80398685,0.7023182,0.034917127,4,3.9851267337799072
17388,0.49355435,0.47919542,0.7972045,0.8043704,0.7025564,0.03461384,4,3.985641062259674
17389,0.49333587,0.47919542,0.79407954,0.80469406,0.7028125,0.03438323,4,3.9858595430850983
17390,0.49330032,0.47919542,0.7815795,0.8051187,0.70311195,0.034165867,6,3.985895097255707
17391,0.49381778,0.47919542,0.77845454,0.8055828,0.70333904,0.034059778,4,3.9853776395320892
17392,0.49471915,0.47919542,0.7659545,0.8060419,0.70349133,0.033992883,6,3.9844762682914734
17393,0.49612522,0.47919542,0.7534545,0.8066504,0.70361024,0.033769056,6,3.983070194721222
17394,0.49833125,0.47919542,0.7409545,0.80726707,0.70367473,0.03333985,6,3.98086416721344
17395,0.50116706,0.47919542,0.79095453,0.8079124,0.70370793,0.03293391,7,3.978028357028961
17396,0.50222653,0.47919542,0.84095454,0.8085612,0.70385337,0.032824706,7,3.9769688844680786
17397,0.50002533,0.47919542,0.8909545,0.8092871,0.70404273,0.032733943,7,3.979170083999634
17398,0.49428838,0.47919542,0.8784545,0.8099977,0.70419645,0.032749057,6,3.984907031059265
17399,0.4877274,0.47919542,0.8659545,0.81063986,0.7042854,0.03280884,6,4.991468012332916
17400,0.43243295,0.46961483,0.7711953,0.24905646,0.67163527,0.34209272,7,2.9628181159496307
17401,0.4298381,0.46961483,0.8211953,0.24856386,0.6712553,0.3424329,7,2.9602232575416565
17402,0.4243591,0.46961483,0.87119526,0.2482128,0.67093736,0.34290543,7,2.954744279384613
17403,0.415592,0.46961483,0.85869527,0.2477526,0.67064965,0.34333652,6,0.9459771811962128
17404,0.40620175,0.46961483,0.80869526,0.24722189,0.6703279,0.34366322,8,0.9365869164466858
17405,0.39939454,0.46961483,0.7586953,0.2466152,0.66998637,0.34395865,8,0.9297797083854675
17406,0.39657077,0.46961483,0.7086953,0.2460908,0.66970915,0.34420535,8,0.9269559383392334
17407,0.3972537,0.46961483,0.6961953,0.24557136,0.6693978,0.34438854,6,0.9276388585567474
17408,0.39922234,0.46961483,0.68369526,0.24503507,0.6691551,0.34455845,6,0.9296075105667114
17409,0.40131307,0.46961483,0.73369527,0.24451315,0.6689877,0.34473163,7,0.9316982328891754
17410,0.40100238,0.46961483,0.7836953,0.24391307,0.66883314,0.34500393,7,0.9313875436782837
17411,0.3973817,0.46961483,0.7711953,0.24339516,0.6686664,0.3451305,6,0.9277668595314026
17412,0.39306307,0.46961483,0.7586953,0.24287042,0.6684328,0.3452541,6,0.923448234796524
17413,0.38951778,0.46961483,0.74619526,0.24248655,0.6681799,0.34529522,6,0.9199029505252838
17414,0.38724068,0.46961483,0.73369527,0.24197057,0.6678767,0.34537542,6,0.9176258444786072
17415,0.386082,0.46961483,0.7211953,0.24135736,0.6674965,0.3455987,6,0.916467159986496
17416,0.38555977,0.46961483,0.7086953,0.2407843,0.6671157,0.34584725,6,0.9159449338912964
17417,0.38570923,0.46961483,0.6961953,0.24009654,0.6667043,0.34599993,6,0.9160943925380707
17418,0.38621244,0.46961483,0.74619526,0.23943257,0.6662221,0.3460137,7,0.9165976047515869
17419,0.3850632,0.46961483,0.73369527,0.23873822,0.6657746,0.3459467,6,0.9154483675956726
17420,0.38326627,0.46961483,0.7211953,0.2379784,0.6653135,0.3458738,6,0.9136514365673065
17421,0.38177246,0.46961483,0.7086953,0.23733042,0.6647956,0.34577644,6,0.9121576249599457
17422,0.38127473,0.46961483,0.6961953,0.23668793,0.66424996,0.34551075,6,0.9116598963737488
17423,0.38187227,0.46961483,0.68369526,0.23606963,0.66377574,0.3450976,6,0.9122574329376221
17424,0.38293257,0.46961483,0.67119527,0.23540649,0.6633297,0.34473327,6,0.9133177399635315
17425,0.38450995,0.46961483,0.7211953,0.23466137,0.6628571,0.34427816,7,0.9148951172828674
17426,0.38435358,0.46961483,0.7711953,0.23389293,0.66230077,0.34373295,7,0.9147387444972992
17427,0.38110632,0.46961483,0.7586953,0.23318657,0.66169804,0.3430427,6,0.9114914834499359
17428,0.37708998,0.46961483,0.74619526,0.23263897,0.66114384,0.34226826,6,0.9074751436710358
17429,0.3738365,0.46961483,0.73369527,0.2320168,0.6604806,0.34153816,6,0.9042216539382935
17430,0.37202466,0.46961483,0.7211953,0.23154393,0.65970075,0.3410147,6,0.9024098217487335
17431,0.37121338,0.46961483,0.7086953,0.2311401,0.65895414,0.34061453,6,0.9015985429286957
17432,0.37101328,0.46961483,0.6961953,0.23080076,0.6582025,0.3402086,6,0.9013984501361847
17433,0.37139484,0.46961483,0.68369526,0.23058236,0.65749747,0.3397505,6,0.9017800092697144
17434,0.3722575,0.46961483,0.67119527,0.23037,0.6569056,0.3392392,6,0.9026426672935486
17435,0.3736781,0.46961483,0.6586953,0.23010036,0.6563384,0.33870393,6,0.9040632545948029
17436,0.3754672,0.46961483,0.6461953,0.22994289,0.65581316,0.33823812,6,0.9058523774147034
17437,0.3778449,0.46961483,0.6961953,0.22982186,0.6552431,0.33779234,7,0.9082300662994385
17438,0.37851113,0.46961483,0.68369526,0.22967564,0.6546363,0.33740583,6,0.9088962972164154
17439,0.3785756,0.46961483,0.67119527,0.2295777,0.6540665,0.3370578,6,0.90896075963974
17440,0.3790028,0.46961483,0.7211953,0.2295527,0.6535063,0.33692926,7,0.9093879759311676
17441,0.37813115,0.46961483,0.7086953,0.22964211,0.6529273,0.3367707,6,0.9085163176059723
17442,0.37709025,0.46961483,0.6961953,0.22977273,0.652364,0.3365798,6,0.9074754118919373
17443,0.3764874,0.46961483,0.68369526,0.2298196,0.6518102,0.33624914,6,0.906872570514679
17444,0.37676698,0.46961483,0.73369527,0.22986048,0.65125775,0.33592135,7,0.9071521461009979
17445,0.3757534,0.46961483,0.7211953,0.22997284,0.65061665,0.33552676,6,0.9061385691165924
17446,0.3740764,0.46961483,0.7086953,0.23013465,0.65016997,0.33523184,6,0.9044615626335144
17447,0.37287602,0.46961483,0.6961953,0.23029788,0.6497731,0.33493906,6,0.9032611846923828
17448,0.3725589,0.46961483,0.68369526,0.23041266,0.6494382,0.3346163,6,0.9029440581798553
17449,0.37321094,0.46961483,0.67119527,0.23058115,0.6491465,0.3342252,6,0.9035961031913757
17450,0.3744409,0.46961483,0.6586953,0.23072278,0.6488483,0.33383033,6,0.9048260748386383
17451,0.3762533,0.46961483,0.6461953,0.23078689,0.6486117,0.33334345,6,0.9066384732723236
17452,0.3784544,0.46961483,0.6336953,0.23092316,0.64840186,0.3329721,6,0.9088395535945892
17453,0.38121247,0.46961483,0.68369526,0.23108666,0.6483467,0.33273774,7,0.9115976393222809
17454,0.3821319,0.46961483,0.73369527,0.23117174,0.64820343,0.3326775,7,0.9125170707702637
17455,0.38036144,0.46961483,0.7211953,0.23120461,0.6479834,0.3326289,6,0.9107466042041779
17456,0.37780157,0.46961483,0.7086953,0.23117372,0.64770395,0.3324998,6,0.9081867337226868
17457,0.3760821,0.46961483,0.6961953,0.23114917,0.64746124,0.33232918,6,0.9064672589302063
17458,0.37572736,0.46961483,0.68369526,0.23124339,0.647143,0.33223888,6,0.9061125218868256
17459,0.376407,0.46961483,0.67119527,0.2313943,0.64684683,0.33219832,6,0.906792163848877
17460,0.37752113,0.46961483,0.6586953,0.23152639,0.6465799,0.33210257,6,0.9079062938690186
17461,0.3792452,0.46961483,0.6461953,0.23153922,0.6462903,0.33218694,6,0.9096303582191467
17462,0.381485,0.46961483,0.6961953,0.23153022,0.645998,0.33243918,7,0.911870151758194
17463,0.38195342,0.46961483,0.74619526,0.23157783,0.6457739,0.3328081,7,0.9123385846614838
17464,0.37950405,0.46961483,0.73369527,0.23164628,0.6455886,0.3331143,6,0.9098892211914062
17465,0.37646163,0.46961483,0.7211953,0.23164217,0.6454263,0.33337983,6,0.9068467915058136
17466,0.37413692,0.46961483,0.7086953,0.2316744,0.6452669,0.33368266,6,0.9045220911502838
17467,0.37319434,0.46961483,0.6961953,0.231693,0.64515454,0.33390418,6,0.9035795032978058
17468,0.37330252,0.46961483,0.68369526,0.23158108,0.6450753,0.3341091,6,0.9036876857280731
17469,0.37404108,0.46961483,0.67119527,0.23133746,0.6449263,0.33433366,6,0.904426246881485
17470,0.37517193,0.46961483,0.6586953,0.23117231,0.64480734,0.33449167,6,0.9055570960044861
17471,0.37689888,0.46961483,0.6461953,0.23092742,0.64470917,0.33455902,6,0.9072840511798859
17472,0.3790959,0.46961483,0.6336953,0.23075163,0.6447014,0.3343355,6,0.9094810783863068
17473,0.38170972,0.46961483,0.68369526,0.23049979,0.6446235,0.33399755,7,0.9120948910713196
17474,0.3825706,0.46961483,0.67119527,0.23017219,0.6444914,0.3337084,6,0.9129557609558105
